CustomerID,Age,Gender,Region,ContractType,MonthlyCharges,SignupDate
CUST_6105,,Male,Rural,Monthly,46.02,2021-05-02
CUST_6106,,Female,Rural,Monthly,64.89,2022-02-13
CUST_6107,,Male,Rural,Monthly,32.48,2019-07-02
CUST_6108,29.0,Male,Suburban,Yearly,52.24,2018-01-13
CUST_6109,56.0,Female,Urban,Monthly,45.71,2022-08-11
CUST_6110,43.0,Male,Rural,Monthly,26.35,2022-08-14
CUST_6111,30.0,Male,Urban,Monthly,55.97,2022-01-30
CUST_6112,25.0,Female,Urban,Yearly,36.68,2019-04-25
CUST_6113,45.0,Female,Urban,Monthly,55.65,2023-01-20
CUST_6114,47.0,Female,Urban,Monthly,35.03,2019-08-27
CUST_6115,26.0,Male,Suburban,Prepaid,24.89,2020-12-15
CUST_6116,56.0,Male,Suburban,Yearly,39.29,2019-03-21
CUST_6117,48.0,Male,Suburban,Monthly,65.53,2021-09-02
CUST_6118,,Female,Rural,Monthly,47.6,2020-10-16
CUST_6119,64.0,Male,Rural,Yearly,50.53,2021-12-03
CUST_6120,51.0,Male,Rural,Yearly,52.09,2023-02-10
CUST_6121,48.0,Female,Suburban,Yearly,51.53,2021-09-25
CUST_6122,69.0,Male,Urban,Prepaid,78.11,2021-10-07
CUST_6123,42.0,Female,Suburban,Monthly,49.38,2023-04-30
CUST_6124,,Female,Rural,Prepaid,21.42,2020-07-20
CUST_6125,18.0,Female,Rural,Prepaid,44.42,2020-06-17
CUST_6126,39.0,Male,Urban,Yearly,51.02,2022-06-26
CUST_6127,57.0,Male,Suburban,Yearly,31.09,2018-09-07
CUST_6128,,Male,Urban,Monthly,46.43,2018-09-14
CUST_6129,,Female,Suburban,Prepaid,46.62,2018-03-10
CUST_6130,18.0,Female,Rural,Prepaid,76.64,2018-05-02
CUST_6131,18.0,Female,Urban,Monthly,39.84,2018-01-14
CUST_6132,59.0,Male,Urban,Prepaid,64.24,2021-06-18
CUST_6133,59.0,Male,Suburban,Monthly,47.81,2021-02-09
CUST_6134,38.0,Male,Suburban,Monthly,62.9,2022-01-06
CUST_6135,,Male,Suburban,Yearly,70.94,2023-06-17
CUST_6136,,Male,Rural,Prepaid,55.72,2020-08-16
CUST_6137,,Female,Suburban,Prepaid,49.14,2021-05-20
CUST_6138,,Male,Rural,Yearly,67.23,2020-01-01
CUST_6139,52.0,Female,Suburban,Monthly,28.05,2021-02-20
CUST_6140,62.0,Female,Suburban,Prepaid,52.6,2021-01-01
CUST_6141,33.0,Male,Rural,Prepaid,31.3,2020-06-09
CUST_6142,25.0,Female,Suburban,Yearly,62.0,2018-07-29
CUST_6143,64.0,Male,Rural,Monthly,51.48,2023-04-30
CUST_6144,,Male,Rural,Yearly,48.91,2020-11-23
CUST_6145,34.0,Female,Suburban,Prepaid,44.45,2021-03-25
CUST_6146,43.0,Male,Suburban,Monthly,60.15,2022-06-12
CUST_6147,30.0,Male,Urban,Monthly,23.19,2018-05-27
CUST_6148,,Female,Suburban,Prepaid,78.54,2022-01-11
CUST_6149,55.0,Female,Urban,Yearly,47.87,2019-03-10
CUST_6150,34.0,Female,Suburban,Monthly,30.5,2018-05-21
CUST_6151,65.0,Female,Rural,Yearly,10.57,2022-12-08
CUST_6152,31.0,Female,Rural,Yearly,47.48,2020-09-18
CUST_6153,62.0,Female,Urban,Prepaid,53.45,2022-08-20
CUST_6154,23.0,Male,Suburban,Monthly,54.58,2018-05-08
CUST_6155,52.0,Male,Urban,Monthly,28.24,2018-07-27
CUST_6156,63.0,Male,Suburban,Monthly,31.55,2022-12-21
CUST_6157,31.0,Female,Suburban,Monthly,70.34,2021-01-17
CUST_6158,64.0,Male,Rural,Monthly,26.71,2020-01-18
CUST_6159,,Female,Urban,Prepaid,51.67,2022-06-26
CUST_6160,32.0,Male,Rural,Monthly,44.22,2023-04-12
CUST_6161,44.0,Female,Rural,Prepaid,41.96,2018-12-07
CUST_6162,30.0,Male,Rural,Prepaid,45.89,2018-02-21
CUST_6163,66.0,Female,Urban,Yearly,41.91,2018-02-11
CUST_6164,48.0,Female,Suburban,Prepaid,41.41,2019-07-24
CUST_6165,52.0,Female,Suburban,Prepaid,64.98,2018-08-02
CUST_6166,23.0,Female,Urban,Prepaid,43.94,2022-11-17
CUST_6167,22.0,Male,Suburban,Monthly,31.72,2019-03-31
CUST_6168,39.0,Male,Urban,Prepaid,48.74,2023-02-24
CUST_6169,,Female,Urban,Monthly,34.12,2021-08-26
CUST_6170,,Female,Suburban,Monthly,33.69,2019-08-09
CUST_6171,42.0,Female,Rural,Prepaid,71.83,2018-10-02
CUST_6172,,Male,Urban,Monthly,47.25,2022-12-08
CUST_6173,,Female,Urban,Prepaid,30.84,2021-01-13
CUST_6174,,Female,Urban,Monthly,48.46,2020-02-14
CUST_6175,22.0,Male,Urban,Prepaid,50.96,2018-07-14
CUST_6176,,Female,Suburban,Prepaid,46.89,2019-08-28
CUST_6177,37.0,Female,Suburban,Prepaid,42.67,2021-03-03
CUST_6178,,Male,Urban,Prepaid,29.19,2022-07-14
CUST_6179,23.0,Female,Rural,Monthly,43.77,2021-09-09
CUST_6180,,Female,Suburban,Prepaid,38.09,2022-03-26
CUST_6181,,Male,Rural,Prepaid,48.17,2022-05-25
CUST_6182,21.0,Female,Rural,Prepaid,56.34,2019-04-15
CUST_6183,34.0,Male,Urban,Yearly,76.27,2020-05-08
CUST_6184,31.0,Female,Suburban,Monthly,61.62,2022-02-22
CUST_6185,,Female,Urban,Prepaid,9.28,2020-02-27
CUST_6186,30.0,Female,Urban,Prepaid,53.34,2021-12-11
CUST_6187,24.0,Female,Rural,Yearly,72.74,2023-01-22
CUST_6188,61.0,Female,Rural,Prepaid,47.86,2019-05-21
CUST_6189,32.0,Male,Rural,Yearly,73.33,2022-09-22
CUST_6190,36.0,Female,Urban,Prepaid,33.43,2018-12-06
CUST_6191,60.0,Female,Urban,Prepaid,36.84,2023-01-09
CUST_6192,,Male,Urban,Monthly,47.46,2021-07-19
CUST_6193,,Male,Urban,Monthly,47.81,2019-04-11
CUST_6194,,Female,Urban,Yearly,62.55,2021-11-28
CUST_6195,,Male,Urban,Yearly,50.03,2018-07-21
CUST_6196,52.0,Female,Urban,Monthly,48.37,2021-08-13
CUST_6197,36.0,Male,Urban,Monthly,87.14,2022-11-17
CUST_6198,,Male,Suburban,Yearly,38.34,2020-05-04
CUST_6199,,Female,Suburban,Monthly,69.33,2018-07-11
CUST_6200,,Male,Suburban,Prepaid,56.23,2018-06-03
CUST_6201,49.0,Female,Suburban,Prepaid,44.5,2019-01-14
CUST_6202,65.0,Male,Urban,Prepaid,53.88,2023-04-04
CUST_6203,61.0,Male,Urban,Yearly,37.74,2021-02-20
CUST_6204,,Male,Rural,Prepaid,51.29,2023-04-02
CUST_6205,,Female,Rural,Prepaid,49.94,2023-01-11
CUST_6206,34.0,Female,Suburban,Yearly,57.14,2020-03-04
CUST_6207,24.0,Male,Rural,Prepaid,48.25,2023-04-04
CUST_6208,60.0,Female,Suburban,Monthly,74.99,2020-04-19
CUST_6209,67.0,Female,Urban,Yearly,36.77,2023-03-12
CUST_6210,18.0,Female,Urban,Monthly,39.67,2022-05-28
CUST_6211,,Male,Rural,Prepaid,53.59,2019-08-28
CUST_6212,49.0,Female,Urban,Monthly,37.92,2020-10-11
CUST_6213,,Male,Urban,Monthly,60.09,2021-02-08
CUST_6214,30.0,Male,Suburban,Monthly,69.72,2020-04-05
CUST_6215,23.0,Male,Rural,Prepaid,42.21,2023-04-07
CUST_6216,,Male,Urban,Prepaid,51.32,2020-02-06
CUST_6217,54.0,Male,Rural,Monthly,59.82,2020-06-25
CUST_6218,65.0,Female,Urban,Prepaid,63.25,2022-04-25
CUST_6219,,Female,Suburban,Monthly,102.17,2018-02-22
CUST_6220,64.0,Male,Urban,Monthly,29.64,2020-01-05
CUST_6221,,Female,Rural,Monthly,72.41,2022-08-15
CUST_6222,,Female,Rural,Yearly,40.36,2022-05-05
CUST_6223,33.0,Female,Suburban,Prepaid,41.0,2023-01-07
CUST_6224,45.0,Female,Urban,Prepaid,52.14,2018-04-17
CUST_6225,33.0,Female,Suburban,Monthly,50.93,2021-03-27
CUST_6226,21.0,Female,Rural,Prepaid,68.76,2018-07-18
CUST_6227,62.0,Female,Suburban,Monthly,27.94,2018-12-05
CUST_6228,43.0,Male,Urban,Yearly,5.36,2020-10-24
CUST_6229,45.0,Male,Urban,Yearly,79.01,2018-07-13
CUST_6230,49.0,Male,Suburban,Monthly,28.4,2018-01-23
CUST_6231,62.0,Female,Rural,Yearly,65.08,2018-09-06
CUST_6232,19.0,Female,Rural,Prepaid,70.92,2018-08-28
CUST_6233,48.0,Male,Suburban,Monthly,67.02,2023-01-29
CUST_6234,20.0,Female,Urban,Monthly,57.67,2021-01-01
CUST_6235,25.0,Female,Urban,Prepaid,61.19,2020-09-01
CUST_6236,41.0,Male,Urban,Prepaid,42.16,2021-12-23
CUST_6237,32.0,Male,Urban,Yearly,21.28,2019-09-26
CUST_6238,,Male,Rural,Monthly,44.79,2019-07-24
CUST_6239,,Female,Urban,Monthly,41.85,2018-03-28
CUST_6240,26.0,Female,Suburban,Prepaid,35.83,2022-02-24
CUST_6241,56.0,Female,Suburban,Prepaid,50.74,2019-08-02
CUST_6242,62.0,Male,Suburban,Yearly,20.76,2018-01-15
CUST_6243,,Male,Suburban,Monthly,68.82,2020-01-28
CUST_6244,25.0,Female,Urban,Monthly,48.96,2022-05-08
CUST_6245,24.0,Male,Rural,Yearly,42.59,2022-11-21
CUST_6246,,Male,Urban,Monthly,45.36,2022-06-04
CUST_6247,,Female,Rural,Monthly,47.65,2020-07-21
CUST_6248,,Male,Urban,Prepaid,34.46,2023-05-19
CUST_6249,,Male,Rural,Prepaid,34.4,2022-09-07
CUST_6250,,Male,Suburban,Monthly,30.39,2021-11-27
CUST_6251,52.0,Female,Suburban,Prepaid,28.71,2018-02-06
CUST_6252,47.0,Female,Rural,Monthly,37.16,2018-10-31
CUST_6253,,Male,Rural,Prepaid,47.79,2018-03-31
CUST_6254,55.0,Female,Rural,Prepaid,66.52,2020-01-04
CUST_6255,,Female,Suburban,Monthly,26.35,2018-04-21
CUST_6256,,Female,Suburban,Prepaid,63.73,2021-04-23
CUST_6257,,Male,Urban,Yearly,25.87,2022-09-10
CUST_6258,46.0,Female,Rural,Prepaid,51.45,2021-10-03
CUST_6259,,Male,Rural,Monthly,27.24,2018-12-25
CUST_6260,,Male,Rural,Prepaid,31.03,2021-08-10
CUST_6261,,Female,Suburban,Prepaid,54.74,2020-12-04
CUST_6262,,Male,Rural,Prepaid,54.57,2018-12-11
CUST_6263,40.0,Female,Rural,Yearly,61.23,2022-06-12
CUST_6264,22.0,Female,Suburban,Prepaid,36.03,2018-03-07
CUST_6265,,Male,Rural,Yearly,64.95,2019-09-28
CUST_6266,,Male,Urban,Prepaid,73.45,2019-09-10
CUST_6267,63.0,Female,Suburban,Prepaid,53.5,2023-04-18
CUST_6268,61.0,Female,Suburban,Monthly,23.2,2020-02-21
CUST_6269,21.0,Female,Suburban,Monthly,21.06,2022-02-27
CUST_6270,46.0,Female,Urban,Monthly,52.3,2023-01-27
CUST_6271,40.0,Male,Suburban,Prepaid,41.42,2023-04-12
CUST_6272,,Male,Suburban,Prepaid,35.07,2019-11-20
CUST_6273,,Male,Suburban,Monthly,47.49,2019-09-07
CUST_6274,59.0,Female,Suburban,Yearly,44.63,2019-09-15
CUST_6275,,Male,Urban,Prepaid,47.6,2020-02-02
CUST_6276,,Male,Rural,Yearly,36.79,2021-01-31
CUST_6277,,Male,Rural,Prepaid,79.69,2023-01-20
CUST_6278,49.0,Male,Suburban,Monthly,33.69,2018-03-19
CUST_6279,26.0,Female,Urban,Prepaid,45.96,2021-10-14
CUST_6280,54.0,Male,Suburban,Monthly,19.37,2020-12-06
CUST_6281,27.0,Male,Rural,Prepaid,32.65,2023-06-02
CUST_6282,37.0,Male,Rural,Prepaid,30.48,2020-03-23
CUST_6283,,Male,Urban,Yearly,41.93,2019-04-28
CUST_6284,65.0,Female,Rural,Monthly,46.27,2022-09-21
CUST_6285,,Female,Suburban,Monthly,43.67,2023-06-09
CUST_6286,59.0,Male,Urban,Prepaid,41.79,2023-06-12
CUST_6287,28.0,Female,Rural,Yearly,53.21,2023-01-11
CUST_6288,60.0,Female,Suburban,Monthly,54.36,2018-03-31
CUST_6289,,Female,Urban,Yearly,14.27,2021-04-21
CUST_6290,49.0,Female,Suburban,Prepaid,65.86,2018-02-12
CUST_6291,,Male,Rural,Prepaid,53.92,2019-02-27
CUST_6292,,Female,Suburban,Yearly,20.61,2020-05-20
CUST_6293,34.0,Female,Urban,Monthly,63.48,2022-07-22
CUST_6294,58.0,Male,Suburban,Yearly,65.3,2021-10-22
CUST_6295,36.0,Male,Rural,Prepaid,20.17,2023-04-16
CUST_6296,22.0,Male,Urban,Monthly,45.32,2022-11-26
CUST_6297,,Male,Urban,Yearly,53.96,2019-11-01
CUST_6298,39.0,Female,Rural,Monthly,66.05,2022-11-28
CUST_6299,23.0,Male,Suburban,Monthly,57.37,2020-12-31
CUST_6300,,Female,Suburban,Prepaid,41.55,2020-08-14
CUST_6301,39.0,Female,Rural,Prepaid,33.76,2018-05-29
CUST_6302,18.0,Male,Urban,Prepaid,27.82,2020-08-09
CUST_6303,,Male,Rural,Monthly,36.08,2023-06-14
CUST_6304,39.0,Female,Urban,Yearly,58.07,2022-03-17
CUST_6305,,Female,Urban,Prepaid,63.81,2023-05-17
CUST_6306,28.0,Male,Suburban,Monthly,44.34,2019-06-14
CUST_6307,,Male,Rural,Yearly,66.45,2022-09-17
CUST_6308,,Male,Urban,Prepaid,56.12,2018-05-24
CUST_6309,,Female,Suburban,Yearly,87.92,2018-08-12
CUST_6310,26.0,Female,Rural,Yearly,22.51,2022-05-20
CUST_6311,29.0,Male,Rural,Prepaid,46.72,2022-02-25
CUST_6312,,Female,Urban,Prepaid,53.18,2021-03-26
CUST_6313,31.0,Male,Urban,Prepaid,77.71,2018-09-22
CUST_6314,50.0,Female,Urban,Monthly,28.18,2022-09-19
CUST_6315,35.0,Female,Rural,Prepaid,35.51,2019-01-04
CUST_6316,66.0,Male,Urban,Monthly,50.83,2022-06-18
CUST_6317,58.0,Male,Rural,Monthly,31.65,2023-01-15
CUST_6318,26.0,Male,Suburban,Yearly,46.27,2018-12-02
CUST_6319,,Female,Rural,Yearly,25.47,2020-06-12
CUST_6320,27.0,Female,Urban,Yearly,67.93,2021-10-16
CUST_6321,36.0,Male,Rural,Prepaid,75.19,2018-05-05
CUST_6322,64.0,Female,Urban,Prepaid,75.73,2018-09-25
CUST_6323,,Male,Suburban,Prepaid,52.3,2018-04-22
CUST_6324,64.0,Female,Urban,Monthly,52.63,2020-12-30
CUST_6325,69.0,Male,Urban,Monthly,49.82,2022-09-20
CUST_6326,,Female,Urban,Yearly,62.92,2022-10-06
CUST_6327,,Female,Urban,Yearly,68.92,2022-04-05
CUST_6328,42.0,Female,Urban,Prepaid,60.7,2022-02-20
CUST_6329,,Female,Urban,Monthly,53.64,2023-02-09
CUST_6330,,Male,Suburban,Prepaid,60.58,2018-12-30
CUST_6331,,Female,Suburban,Prepaid,49.84,2022-11-28
CUST_6332,65.0,Male,Rural,Yearly,29.88,2021-04-20
CUST_6333,,Male,Urban,Yearly,41.13,2021-04-12
CUST_6334,42.0,Male,Rural,Prepaid,53.19,2019-04-06
CUST_6335,27.0,Male,Suburban,Yearly,36.94,2022-09-28
CUST_6336,31.0,Female,Suburban,Yearly,35.9,2022-03-31
CUST_6337,59.0,Male,Urban,Prepaid,59.27,2019-05-06
CUST_6338,63.0,Female,Urban,Prepaid,60.21,2018-10-30
CUST_6339,,Female,Rural,Monthly,54.44,2019-09-20
CUST_6340,,Female,Suburban,Yearly,42.53,2018-02-20
CUST_6341,,Female,Rural,Prepaid,44.94,2020-08-10
CUST_6342,,Male,Rural,Prepaid,60.5,2022-07-07
CUST_6343,,Female,Rural,Monthly,36.48,2019-10-13
CUST_6344,,Male,Urban,Monthly,28.18,2021-07-16
CUST_6345,65.0,Female,Suburban,Monthly,57.61,2019-08-09
CUST_6346,,Female,Rural,Prepaid,48.21,2020-01-29
CUST_6347,,Male,Suburban,Yearly,69.61,2022-06-03
CUST_6348,52.0,Female,Suburban,Monthly,34.02,2023-01-24
CUST_6349,,Female,Rural,Yearly,66.12,2020-02-15
CUST_6350,,Female,Rural,Yearly,41.24,2018-06-22
CUST_6351,,Female,Urban,Yearly,61.73,2022-07-04
CUST_6352,38.0,Female,Suburban,Yearly,30.67,2018-04-09
CUST_6353,39.0,Male,Rural,Yearly,25.92,2021-03-15
CUST_6354,62.0,Female,Rural,Monthly,55.26,2019-10-03
CUST_6355,24.0,Female,Suburban,Monthly,45.87,2022-12-04
CUST_6356,,Male,Rural,Monthly,52.39,2019-11-29
CUST_6357,19.0,Female,Suburban,Monthly,35.37,2019-08-23
CUST_6358,,Male,Rural,Prepaid,54.92,2022-10-10
CUST_6359,,Female,Suburban,Prepaid,69.11,2021-03-10
CUST_6360,35.0,Female,Rural,Prepaid,66.45,2021-04-18
CUST_6361,,Male,Rural,Prepaid,39.88,2021-04-28
CUST_6362,33.0,Female,Urban,Prepaid,31.16,2020-02-14
CUST_6363,66.0,Female,Suburban,Yearly,49.95,2021-10-10
CUST_6364,68.0,Male,Urban,Monthly,62.71,2022-04-23
CUST_6365,35.0,Male,Rural,Prepaid,24.68,2021-10-06
CUST_6366,52.0,Female,Suburban,Monthly,59.14,2019-06-20
CUST_6367,,Male,Suburban,Prepaid,80.15,2021-08-20
CUST_6368,,Female,Rural,Yearly,59.59,2019-04-16
CUST_6369,23.0,Male,Rural,Prepaid,26.67,2020-05-17
CUST_6370,,Female,Rural,Prepaid,33.01,2020-09-21
CUST_6371,60.0,Male,Rural,Yearly,39.65,2022-08-21
CUST_6372,,Male,Suburban,Monthly,47.82,2019-06-07
CUST_6373,64.0,Male,Urban,Yearly,55.24,2023-04-01
CUST_6374,65.0,Male,Suburban,Monthly,60.81,2023-02-17
CUST_6375,,Male,Suburban,Prepaid,45.52,2019-01-04
CUST_6376,29.0,Male,Suburban,Monthly,53.84,2019-02-10
CUST_6377,30.0,Male,Suburban,Prepaid,33.78,2022-08-23
CUST_6378,21.0,Male,Rural,Prepaid,39.41,2019-08-04
CUST_6379,56.0,Male,Urban,Prepaid,63.27,2020-12-22
CUST_6380,19.0,Female,Suburban,Yearly,56.78,2023-05-20
CUST_6381,,Male,Suburban,Monthly,58.65,2020-01-11
CUST_6382,44.0,Female,Urban,Prepaid,34.41,2021-05-12
CUST_6383,44.0,Male,Rural,Prepaid,49.43,2020-03-04
CUST_6384,32.0,Female,Suburban,Yearly,51.28,2020-01-17
CUST_6385,25.0,Female,Rural,Prepaid,54.84,2020-12-22
CUST_6386,24.0,Male,Suburban,Monthly,65.26,2018-02-26
CUST_6387,64.0,Male,Suburban,Monthly,50.68,2023-05-03
CUST_6388,63.0,Female,Urban,Monthly,73.85,2020-10-06
CUST_6389,,Female,Urban,Prepaid,20.52,2019-02-28
CUST_6390,29.0,Male,Rural,Yearly,45.38,2018-05-17
CUST_6391,30.0,Male,Suburban,Monthly,65.49,2021-06-09
CUST_6392,60.0,Male,Rural,Prepaid,38.8,2021-05-26
CUST_6393,34.0,Female,Urban,Prepaid,62.51,2019-04-14
CUST_6394,,Male,Urban,Prepaid,51.47,2021-08-06
CUST_6395,53.0,Male,Urban,Prepaid,78.47,2018-01-01
CUST_6396,38.0,Male,Urban,Yearly,47.73,2022-03-17
CUST_6397,,Male,Urban,Prepaid,47.91,2022-10-07
CUST_6398,,Male,Rural,Yearly,77.02,2018-01-16
CUST_6399,43.0,Female,Rural,Monthly,44.58,2023-04-10
CUST_6400,33.0,Female,Urban,Prepaid,65.84,2022-07-04
CUST_6401,,Male,Suburban,Prepaid,54.61,2019-09-30
CUST_6402,,Male,Suburban,Monthly,66.31,2018-04-19
CUST_6403,,Female,Suburban,Monthly,44.76,2018-02-02
CUST_6404,64.0,Male,Suburban,Yearly,48.4,2018-03-21
CUST_6405,29.0,Female,Suburban,Monthly,44.49,2020-02-09
CUST_6406,54.0,Male,Urban,Monthly,20.39,2019-06-17
CUST_6407,,Female,Rural,Prepaid,46.02,2020-10-01
CUST_6408,,Female,Urban,Yearly,98.03,2019-11-13
CUST_6409,33.0,Male,Suburban,Yearly,39.01,2020-03-29
CUST_6410,,Female,Suburban,Prepaid,52.19,2022-08-18
CUST_6411,27.0,Male,Rural,Prepaid,67.87,2018-09-29
CUST_6412,24.0,Female,Urban,Monthly,57.82,2018-01-19
CUST_6413,,Male,Rural,Monthly,48.84,2020-09-27
CUST_6414,69.0,Male,Suburban,Monthly,182.95000000000002,2021-11-02
CUST_6415,,Male,Suburban,Monthly,71.64,2021-05-17
CUST_6416,46.0,Female,Rural,Yearly,66.63,2019-10-01
CUST_6417,20.0,Male,Suburban,Prepaid,71.28,2018-01-05
CUST_6418,,Male,Urban,Monthly,69.78,2018-06-28
CUST_6419,,Male,Suburban,Prepaid,28.59,2022-10-30
CUST_6420,64.0,Female,Suburban,Prepaid,44.72,2022-07-19
CUST_6421,,Male,Urban,Yearly,54.66,2023-04-04
CUST_6422,69.0,Female,Suburban,Monthly,35.73,2022-06-09
CUST_6423,36.0,Female,Rural,Yearly,40.55,2023-03-19
CUST_6424,,Female,Rural,Monthly,59.61,2018-04-05
CUST_6425,59.0,Male,Suburban,Yearly,58.99,2021-09-23
CUST_6426,38.0,Male,Urban,Monthly,76.41,2019-12-26
CUST_6427,54.0,Female,Urban,Prepaid,39.18,2019-11-09
CUST_6428,44.0,Male,Rural,Yearly,36.05,2020-11-09
CUST_6429,69.0,Male,Suburban,Prepaid,81.47,2021-02-18
CUST_6430,,Female,Urban,Monthly,46.31,2022-12-23
CUST_6431,,Female,Urban,Monthly,21.5,2018-02-25
CUST_6432,,Male,Rural,Prepaid,55.99,2021-12-21
CUST_6433,,Female,Rural,Prepaid,33.87,2019-03-21
CUST_6434,,Male,Urban,Monthly,44.21,2021-11-11
CUST_6435,,Female,Rural,Prepaid,28.74,2019-11-20
CUST_6436,39.0,Male,Urban,Monthly,66.67,2019-07-21
CUST_6437,49.0,Male,Suburban,Monthly,56.12,2022-03-11
CUST_6438,33.0,Female,Rural,Prepaid,30.65,2019-09-24
CUST_6439,,Male,Rural,Monthly,52.98,2018-09-07
CUST_6440,,Male,Suburban,Yearly,60.07,2019-05-26
CUST_6441,53.0,Female,Urban,Prepaid,46.83,2021-04-06
CUST_6442,47.0,Male,Urban,Monthly,74.83,2020-10-24
CUST_6443,,Male,Rural,Prepaid,65.62,2019-08-24
CUST_6444,,Male,Urban,Monthly,42.77,2022-09-01
CUST_6445,40.0,Female,Urban,Monthly,46.6,2019-05-05
CUST_6446,51.0,Female,Suburban,Prepaid,31.45,2020-04-29
CUST_6447,,Female,Suburban,Prepaid,24.55,2019-08-18
CUST_6448,,Female,Suburban,Monthly,36.94,2019-11-17
CUST_6449,46.0,Female,Rural,Prepaid,39.46,2022-08-08
CUST_6450,53.0,Male,Suburban,Prepaid,69.9,2022-04-19
CUST_6451,39.0,Male,Suburban,Yearly,29.38,2020-06-23
CUST_6452,69.0,Male,Urban,Prepaid,51.46,2018-04-14
CUST_6453,69.0,Female,Suburban,Monthly,53.22,2018-11-26
CUST_6454,,Male,Rural,Prepaid,39.39,2019-02-16
CUST_6455,,Female,Suburban,Yearly,65.29,2022-03-19
CUST_6456,26.0,Male,Rural,Prepaid,45.31,2018-12-16
CUST_6457,56.0,Female,Urban,Prepaid,41.11,2021-09-02
CUST_6458,68.0,Male,Urban,Monthly,74.63,2019-02-07
CUST_6459,36.0,Male,Suburban,Yearly,37.37,2023-06-17
CUST_6460,55.0,Female,Urban,Yearly,61.68,2022-12-03
CUST_6461,,Male,Suburban,Prepaid,41.48,2018-07-03
CUST_6462,69.0,Male,Urban,Yearly,31.77,2018-07-03
CUST_6463,,Female,Rural,Monthly,45.04,2020-05-29
CUST_6464,32.0,Male,Urban,Yearly,85.34,2021-07-07
CUST_6465,37.0,Male,Suburban,Yearly,28.34,2022-07-03
CUST_6466,,Female,Suburban,Monthly,39.49,2021-10-30
CUST_6467,49.0,Female,Suburban,Monthly,68.44,2022-03-15
CUST_6468,,Female,Rural,Monthly,35.9,2019-02-28
CUST_6469,67.0,Female,Urban,Monthly,40.97,2023-06-14
CUST_6470,,Female,Suburban,Prepaid,52.02,2019-04-28
CUST_6471,22.0,Male,Rural,Prepaid,46.63,2018-02-14
CUST_6472,37.0,Female,Rural,Prepaid,57.63,2022-07-08
CUST_6473,40.0,Female,Rural,Yearly,46.06,2023-01-20
CUST_6474,28.0,Male,Urban,Prepaid,50.09,2022-02-23
CUST_6475,,Male,Urban,Prepaid,48.04,2022-08-05
CUST_6476,,Male,Urban,Prepaid,37.74,2021-12-08
CUST_6477,21.0,Male,Rural,Monthly,22.25,2019-07-19
CUST_6478,46.0,Male,Urban,Yearly,78.83,2018-05-25
CUST_6479,61.0,Female,Suburban,Monthly,37.57,2020-06-15
CUST_6480,51.0,Male,Rural,Prepaid,38.47,2022-05-28
CUST_6481,,Female,Urban,Yearly,52.98,2019-04-13
CUST_6482,59.0,Male,Rural,Prepaid,34.48,2020-03-08
CUST_6483,26.0,Female,Rural,Yearly,63.74,2022-02-17
CUST_6484,59.0,Male,Urban,Prepaid,53.82,2022-03-10
CUST_6485,48.0,Female,Rural,Monthly,45.93,2022-11-03
CUST_6486,24.0,Female,Urban,Prepaid,42.5,2022-09-08
CUST_6487,21.0,Female,Urban,Yearly,31.99,2023-03-15
CUST_6488,,Female,Urban,Prepaid,54.7,2019-01-14
CUST_6489,,Female,Rural,Prepaid,52.04,2020-10-01
CUST_6490,,Female,Rural,Yearly,40.31,2020-11-12
CUST_6491,48.0,Female,Urban,Prepaid,57.86,2021-04-11
CUST_6492,52.0,Female,Rural,Monthly,73.71,2018-01-10
CUST_6493,38.0,Female,Urban,Monthly,50.22,2022-10-03
CUST_6494,48.0,Female,Suburban,Monthly,46.29,2019-10-30
CUST_6495,36.0,Male,Rural,Prepaid,35.59,2021-08-12
CUST_6496,48.0,Female,Rural,Yearly,47.61,2023-02-26
CUST_6497,49.0,Female,Suburban,Yearly,43.71,2021-08-03
CUST_6498,,Male,Suburban,Monthly,34.3,2023-03-04
CUST_6499,69.0,Female,Suburban,Prepaid,56.77,2021-11-03
CUST_6500,27.0,Female,Urban,Prepaid,54.1,2021-07-16
CUST_6501,19.0,Male,Urban,Prepaid,51.15,2022-12-03
CUST_6502,19.0,Male,Suburban,Monthly,44.57,2021-04-12
CUST_6503,,Female,Urban,Yearly,63.82,2023-05-17
CUST_6504,34.0,Male,Rural,Monthly,23.75,2018-12-17
CUST_6505,,Female,Suburban,Monthly,24.45,2019-12-17
CUST_6506,33.0,Female,Rural,Monthly,53.38,2020-07-25
CUST_6507,,Female,Urban,Prepaid,68.97,2019-09-18
CUST_6508,63.0,Male,Suburban,Monthly,51.81,2018-05-28
CUST_6509,56.0,Female,Urban,Monthly,51.91,2021-09-28
CUST_6510,48.0,Female,Rural,Monthly,34.29,2018-06-13
CUST_6511,60.0,Male,Urban,Prepaid,17.83,2019-01-16
CUST_6512,,Female,Rural,Monthly,35.38,2022-01-01
CUST_6513,,Female,Urban,Prepaid,59.66,2018-02-05
CUST_6514,,Female,Rural,Prepaid,26.41,2021-11-18
CUST_6515,,Female,Urban,Monthly,37.22,2021-01-24
CUST_6516,21.0,Female,Suburban,Prepaid,26.51,2022-03-26
CUST_6517,24.0,Female,Suburban,Yearly,36.42,2021-02-18
CUST_6518,,Male,Urban,Prepaid,67.1,2021-01-18
CUST_6519,64.0,Female,Rural,Monthly,40.91,2020-01-22
